score,sentiment,word
4.9,1,gentle
4.9,1,vast
4.9,1,shoreditch
4.9,1,famous
4.8,1,afield
4.8,1,laundromat
4.8,1,born
4.8,1,hip
4.8,1,beat
4.8,1,connections
4.8,1,smiley
4.8,1,welcomed
4.8,1,staffs
4.8,1,edward
4.8,1,connects
4.8,1,good
4.8,1,birthday
4.8,1,perk
4.8,1,liberty
4.8,1,ricardo
4.8,1,restaraunts
4.8,1,magic
4.8,1,heaps
4.8,1,catalunia
4.8,1,antonio
4.8,1,wembly
4.8,1,olivia
4.8,1,interesting
4.8,1,university
4.8,1,mary
4.8,1,edgeware
4.7,1,upscale
4.7,1,tranquility
4.7,1,les
4.7,1,affordable
4.7,1,kitchenette
4.7,1,tapas
4.7,1,chaps
4.7,1,wells
4.7,1,accesible
4.7,1,reccommend
4.7,1,belgrave
4.7,1,terras
4.7,1,morgan
4.7,1,canapes
4.7,1,copious
4.7,1,panorama
4.7,1,sized
4.7,1,pimlico
4.7,1,prosecco
4.7,1,michael
4.7,1,located
4.6,1,polo
4.6,1,futuristic
4.6,1,peter
4.6,1,proffessional
4.6,1,eateries
4.6,1,remembered
4.6,1,pleasing
4.6,1,townhouse
4.6,1,roses
4.6,1,chess
4.6,1,primavera
4.6,1,piscine
4.6,1,tozi
4.6,1,dan
4.6,1,ghd
4.6,1,liz
4.6,1,alan
4.6,1,copper
4.6,1,bio
4.6,1,triomf
4.6,1,gastro
4.6,1,andy
4.6,1,velib
4.6,1,happiness
4.6,1,bouquet
4.6,1,everythings
4.6,1,wel
4.6,1,marcel
4.6,1,cuisines
4.6,1,moon
4.6,1,comforting
4.6,1,plush
4.6,1,pleasurable
4.6,1,cafes
4.6,1,chandeliers
4.6,1,ocean
4.6,1,hammock
4.6,1,interests
4.6,1,energetic
4.5,1,magazines
4.5,1,pleasent
4.5,1,anniversary
4.5,1,ultra
4.5,1,proud
4.5,1,unwind
4.5,1,skyline
4.5,1,relaxing
4.5,1,concierges
4.5,1,rue
4.5,1,intimate
4.5,1,groceries
4.5,1,pierre
4.5,1,recommendable
4.5,1,fun
4.5,1,interacted
4.5,1,boulangerie
4.5,1,sizeable
4.5,1,styles
4.5,1,jogging
4.5,1,supportive
4.4,1,styling
4.4,1,definitely
4.4,1,kindest
4.4,1,ambassadors
4.4,1,sraff
4.4,1,bon
4.4,1,congratulate
4.4,1,concord
4.4,1,rodin
4.4,1,candy
4.4,1,impressive
4.4,1,environment
4.4,1,queries
4.4,1,ferry
4.4,1,anne
4.4,1,fashionable
4.4,1,surroundings
4.4,1,mile
4.4,1,commute
4.3,1,considerate
4.3,1,withing
4.3,1,saver
4.3,1,quilon
4.3,1,portuguese
4.3,1,stk
4.3,1,twickenham
4.3,1,district
4.3,1,confort
4.3,1,malpensa
4.3,1,molina
4.3,1,cleanliess
4.3,1,collaborative
4.3,1,indulgence
4.3,1,elyses
4.3,1,greenwhich
4.3,1,catalonya
4.3,1,ciutadella
4.3,1,snackbar
4.3,1,jasmine
4.3,1,grocers
4.3,1,bless
4.3,1,gret
4.3,1,drayton
4.3,1,lacroix
4.3,1,comfortabele
4.3,1,resturaunts
4.3,1,stile
4.3,1,bistrot
4.3,1,breakefast
4.3,1,wars
4.3,1,aura
4.3,1,vry
4.3,1,neighboorhood
4.3,1,dtaff
4.3,1,gt
4.3,1,commuters
4.3,1,taster
4.3,1,pyramides
4.3,1,promptness
4.3,1,crosse
4.3,1,anywere
4.3,1,restrained
4.3,1,brent
4.3,1,orchids
4.3,1,hubbub
4.3,1,qe
4.3,1,duke
4.3,1,stuart
4.3,1,peckish
4.3,1,valentina
4.3,1,strawberrys
4.3,1,poblenou
4.3,1,masterpiece
4.3,1,hox
4.3,1,samuel
4.3,1,receptionnist
4.3,1,fresco
4.3,1,comfatable
4.3,1,compliments
4.3,1,lse
4.3,1,nuce
4.3,1,eldest
4.3,1,graceful
4.3,1,throngs
4.3,1,playlist
4.3,1,urgell
4.3,1,dedication
4.3,1,spontaneous
4.3,1,vet
4.3,1,apero
4.3,1,clea
4.3,1,strolled
4.3,1,crepe
4.3,1,supberb
4.3,1,sampling
4.3,1,zinc
4.3,1,classics
4.3,1,fave
4.3,1,savio
4.3,1,gentile
4.3,1,berry
4.3,1,eventual
4.3,1,verdaguer
4.3,1,clen
4.3,1,cleansiness
4.3,1,hungarian
4.3,1,pauline
4.3,1,gifted
4.3,1,londoners
4.3,1,boar
4.3,1,albar
4.3,1,ripper
4.3,1,assistive
4.3,1,wellcome
4.3,1,jordan
4.3,1,scents
4.3,1,frank
4.3,1,debenhams
4.3,1,joanne
4.3,1,petra
4.3,1,philippe
4.3,1,notredame
4.3,1,orchestra
4.3,1,massaging
4.3,1,dominique
4.3,1,ryan
4.3,1,timetables
4.3,1,quietest
4.3,1,vauxhall
4.3,1,flower
4.3,1,vienna
4.3,1,citizenm
4.3,1,lives
4.3,1,shoppers
4.3,1,sparkly
4.3,1,smack
4.3,1,souvenir
4.3,1,centers
4.3,1,celebrations
4.3,1,onward
4.3,1,metros
4.3,1,locations
4.3,1,exhibition
4.3,1,within
4.2,1,ms
4.2,1,genuine
4.2,1,memories
4.2,1,sunset
4.2,1,venice
4.2,1,leidseplein
4.2,1,river
4.2,1,enormous
4.2,1,express
4.2,1,perfectly
4.2,1,mr
4.2,1,decently
4.2,1,malin
4.2,1,mont
4.2,1,flore
4.2,1,majestic
4.2,1,nuxe
4.2,1,martinis
4.2,1,dragon
4.2,1,ij
4.2,1,cleen
4.2,1,korean
4.2,1,classically
4.2,1,postcard
4.2,1,harley
4.2,1,coast
4.2,1,martina
4.2,1,lukas
4.2,1,uclh
4.2,1,flavored
4.2,1,ringstrasse
4.2,1,gvb
4.2,1,bleu
4.2,1,peninsula
4.2,1,cupcake
4.2,1,ang
4.2,1,greets
4.2,1,originality
4.2,1,wowed
4.2,1,pleasantness
4.2,1,primark
4.2,1,praised
4.2,1,egyptian
4.2,1,atmospheric
4.2,1,boulevard
4.2,1,touring
4.2,1,minute
4.2,1,scenery
4.2,1,barcelona
4.1,1,spelled
4.1,1,punctual
4.1,1,locale
4.1,1,mediterranean
4.1,1,illy
4.1,1,efficent
4.1,1,bars
4.1,1,designer
4.1,1,congratulations
4.1,1,enabled
4.1,1,catalonia
4.1,1,avenue
4.1,1,arbor
4.1,1,definatley
4.1,1,gore
4.1,1,bellmen
4.1,1,mt
4.1,1,complimented
4.1,1,terminals
4.1,1,hesitation
4.1,1,ensured
4.1,1,horse
4.1,1,ultimate
4.1,1,surprisingly
4.1,1,attentiveness
4.1,1,utmost
4.1,1,subways
4.1,1,saves
4.1,1,retained
4.1,1,organic
4.1,1,definetly
4.1,1,excursions
4.1,1,victorian
4.1,1,boots
4.1,1,unreal
4.1,1,golf
4.1,1,castle
4.1,1,martin
4.0,1,thrilled
4.0,1,sainsbury
4.0,1,rembrandt
4.0,1,getaway
4.0,1,diagonal
4.0,1,recently
4.0,1,near
4.0,1,church
4.0,1,fast
4.0,1,tips
4.0,1,quick
4.0,1,class
4.0,1,concept
4.0,1,responsive
4.0,1,trouble
4.0,1,honeymoon
4.0,1,nespresso
4.0,1,chiswick
4.0,1,cakes
4.0,1,tour
3.9,1,cleverly
3.9,1,definitly
3.9,1,thai
3.9,1,glamorous
3.9,1,revisit
3.9,1,buzz
3.9,1,presentable
3.9,1,catered
3.9,1,ideal
3.9,1,train
3.9,1,nicest
3.9,1,warf
3.9,1,ubahn
3.9,1,malmaison
3.9,1,tony
3.9,1,busses
3.9,1,wishes
3.9,1,la
3.9,1,billy
3.9,1,decadent
3.9,1,surprises
3.9,1,attractive
3.9,1,layover
3.9,1,undergone
3.9,1,cristina
3.9,1,wil
3.9,1,undisturbed
3.9,1,sociable
3.9,1,halles
3.9,1,hart
3.9,1,clinic
3.9,1,oxo
3.9,1,hardworking
3.9,1,fairy
3.9,1,muy
3.9,1,coration
3.9,1,westbourne
3.8,1,waterfall
3.8,1,collblanc
3.8,1,theo
3.8,1,hugh
3.8,1,atmospher
3.8,1,goetz
3.8,1,absolutley
3.8,1,foodie
3.8,1,jog
3.8,1,comfirtable
3.8,1,opposit
3.8,1,versace
3.8,1,hampstead
3.8,1,boon
3.8,1,ful
3.8,1,myriad
3.8,1,quotes
3.8,1,segrada
3.8,1,artistically
3.8,1,mechanic
3.8,1,stan
3.8,1,amidst
3.8,1,nepresso
3.8,1,leonard
3.8,1,helena
3.8,1,ninth
3.8,1,milestone
3.8,1,alberto
3.8,1,jade
3.8,1,quiete
3.8,1,banner
3.8,1,cycled
3.8,1,agbar
3.8,1,horel
3.8,1,newspapers
3.8,1,tourist
3.8,1,tremendously
3.8,1,ra
3.8,1,cooperative
3.8,1,houses
3.8,1,printing
3.8,1,lined
3.8,1,comforts
3.8,1,traditional
3.8,1,recommend
3.8,1,faultless
3.7,1,suggestions
3.7,1,waterloo
3.7,1,organising
3.7,1,harbour
3.7,1,rosewood
3.7,1,boqueria
3.7,1,refined
3.7,1,deffo
3.7,1,marble
3.7,1,square
3.7,1,relief
3.7,1,willing
3.7,1,supported
3.7,1,freshly
3.7,1,champagne
3.7,1,reccomend
3.7,1,gadgets
3.7,1,venue
3.7,1,rijk
3.7,1,jovial
3.7,1,ol
3.7,1,bufet
3.7,1,humored
3.7,1,hollywood
3.7,1,caffes
3.7,1,whistle
3.7,1,lovers
3.7,1,veery
3.7,1,rive
3.7,1,vanves
3.7,1,pedestrianized
3.7,1,mush
3.7,1,hopped
3.7,1,golders
3.7,1,vieuw
3.7,1,lofty
3.7,1,thameslink
3.7,1,barcalona
3.7,1,centar
3.7,1,proprete
3.7,1,refinement
3.7,1,novatel
3.7,1,daisy
3.7,1,propert
3.7,1,scribe
3.7,1,nifty
3.7,1,henley
3.7,1,virtual
3.7,1,majesty
3.7,1,everythin
3.7,1,emily
3.7,1,roominess
3.7,1,kilometers
3.7,1,steve
3.7,1,soothing
3.7,1,cheesecake
3.7,1,rainbow
3.7,1,lionel
3.7,1,lambert
3.7,1,florence
3.7,1,moto
3.7,1,boyd
3.7,1,lhr
3.7,1,trevlig
3.7,1,alround
3.7,1,chartier
3.7,1,brekky
3.7,1,amadi
3.7,1,aneta
3.7,1,hotek
3.7,1,daphne
3.7,1,bvd
3.7,1,avenues
3.7,1,westminister
3.7,1,amid
3.7,1,volt
3.7,1,reastaurants
3.7,1,anderson
3.7,1,preloaded
3.7,1,tempus
3.7,1,idyllic
3.7,1,sympa
3.7,1,poble
3.7,1,stadiums
3.7,1,princes
3.7,1,overdoing
3.7,1,oslo
3.7,1,sebastian
3.7,1,aria
3.7,1,marbled
3.7,1,brealfast
3.7,1,hoi
3.7,1,grest
3.7,1,coctails
3.7,1,sation
3.7,1,restraurants
3.7,1,needle
3.7,1,meadow
3.7,1,gabrielle
3.7,1,snazzy
3.7,1,defenitly
3.7,1,babila
3.7,1,maxi
3.7,1,angus
3.7,1,marsden
3.7,1,overnighter
3.7,1,imacs
3.7,1,silky
3.7,1,deffinetly
3.7,1,wilson
3.7,1,quiz
3.7,1,simplistic
3.7,1,tolietries
3.7,1,katarina
3.7,1,speck
3.7,1,hereford
3.7,1,decors
3.7,1,blvd
3.7,1,katherines
3.7,1,brittish
3.7,1,honeycomb
3.7,1,fabolous
3.7,1,hassan
3.7,1,joyful
3.7,1,jazzy
3.7,1,coconut
3.7,1,forecourt
3.7,1,chancery
3.7,1,gauche
3.7,1,effile
3.7,1,polloi
3.7,1,cottage
3.7,1,insights
3.7,1,serre
3.7,1,amzing
3.7,1,atentive
3.7,1,barkeeper
3.7,1,dani
3.7,1,bien
3.7,1,florida
3.7,1,goto
3.7,1,balconey
3.7,1,elyees
3.7,1,ner
3.7,1,cama
3.7,1,jamal
3.7,1,neighberhood
3.7,1,paddigton
3.7,1,ines
3.7,1,provence
3.7,1,ritual
3.7,1,jimmy
3.7,1,fiamma
3.7,1,definietly
3.7,1,shooping
3.7,1,gwr
3.7,1,niceness
3.7,1,habitaci
3.7,1,choc
3.7,1,personnels
3.7,1,zenith
3.7,1,goodenough
3.7,1,especial
3.7,1,rey
3.7,1,lola
3.7,1,shanghai
3.7,1,opp
3.7,1,celebrities
3.7,1,eiffell
3.7,1,atenas
3.7,1,tulleries
3.7,1,geographic
3.7,1,cinnamon
3.7,1,scandinavia
3.7,1,aussie
3.7,1,louver
3.7,1,smoothies
3.7,1,professionals
3.7,1,neighborhoods
3.7,1,colourful
3.7,1,pier
3.6,1,hare
3.6,1,remarkably
3.6,1,bcn
3.6,1,creative
3.6,1,beyond
3.6,1,decorations
3.6,1,thoroughly
3.6,1,tres
3.6,1,boulangeries
3.6,1,blocks
3.6,1,cross
3.6,1,tram
3.6,1,greeted
3.6,1,neighborhood
3.6,1,excellence
3.6,1,landmark
3.6,1,fields
3.6,1,parisian
3.6,1,disappoint
3.6,1,dave
3.6,1,icaria
3.6,1,ronnie
3.6,1,sans
3.6,1,helfull
3.6,1,cinemas
3.6,1,aires
3.6,1,ales
3.6,1,titanic
3.6,1,bohemian
3.6,1,ramble
3.6,1,sac
3.6,1,disneyland
3.6,1,fernando
3.6,1,prat
3.6,1,grove
3.6,1,ian
3.6,1,disappoints
3.6,1,marriage
3.6,1,olga
3.6,1,enterprise
3.6,1,saff
3.6,1,vuitton
3.6,1,greek
3.6,1,faulted
3.5,1,tickets
3.5,1,helipad
3.5,1,browse
3.5,1,everyting
3.5,1,sizable
3.5,1,delicate
3.5,1,promenade
3.5,1,kfc
3.5,1,happily
3.5,1,vintage
3.5,1,richmond
3.5,1,wishing
3.5,1,enthusiastic
3.5,1,decent
3.5,1,musical
3.5,1,facilties
3.5,1,pigalle
3.5,1,games
3.5,1,everthing
3.5,1,gate
3.5,1,assisted
3.5,1,team
3.5,1,college
3.5,1,satisfy
3.5,1,cleanliness
3.5,1,congress
3.5,1,aesthetic
3.5,1,recommending
3.5,1,overbearing
3.5,1,rivoli
3.5,1,gig
3.5,1,bellman
3.5,1,cocktails
3.5,1,bettered
3.5,1,centres
3.5,1,features
3.4,1,riverside
3.4,1,lincoln
3.4,1,glories
3.4,1,breakfirst
3.4,1,dynamic
3.4,1,arts
3.4,1,recommand
3.4,1,proficient
3.4,1,satan
3.4,1,carluccios
3.4,1,best
3.4,1,wherever
3.4,1,vert
3.4,1,style
3.4,1,assisting
3.4,1,comprehensive
3.4,1,conveniant
3.4,1,icons
3.4,1,defenetly
3.4,1,statue
3.4,1,orderly
3.4,1,spectrum
3.4,1,newlyweds
3.4,1,maintains
3.4,1,mixologist
3.4,1,authenticity
3.4,1,definitley
3.4,1,gilbert
3.4,1,corts
3.4,1,thanx
3.4,1,surrey
3.4,1,ares
3.4,1,senses
3.4,1,reall
3.4,1,hug
3.4,1,brit
3.4,1,rebooking
3.4,1,mince
3.4,1,detox
3.4,1,alfonso
3.4,1,caramel
3.4,1,imposing
3.4,1,parisien
3.4,1,superfast
3.4,1,edwardian
3.4,1,undergrounds
3.4,1,locates
3.4,1,barmen
3.4,1,kate
3.4,1,coventry
3.4,1,rome
3.4,1,eifell
3.4,1,audrey
3.4,1,ormond
3.4,1,availed
3.4,1,sylvia
3.4,1,kosher
3.4,1,xxx
3.4,1,neighbourhood
3.4,1,east
3.4,1,attraction
3.4,1,terrasse
3.4,1,engaged
3.4,1,bargain
3.4,1,omelets
3.4,1,personnel
3.4,1,el
3.4,1,republique
3.4,1,tech
3.3,1,walk
3.3,1,apex
3.3,1,cleanness
3.3,1,jugged
3.3,1,character
3.3,1,birthdays
3.3,1,georgian
3.3,1,regina
3.3,1,afforded
3.3,1,smooth
3.3,1,ensuring
3.3,1,large
3.3,1,visit
3.3,1,accommodated
3.3,1,bloomsbury
3.3,1,ranks
3.3,1,donau
3.3,1,dotted
3.3,1,eas
3.3,1,walkin
3.3,1,quay
3.3,1,bijlmer
3.3,1,geographical
3.3,1,alexander
3.3,1,montague
3.3,1,portrait
3.3,1,goodie
3.3,1,promo
3.3,1,buenos
3.3,1,flowers
3.3,1,festival
3.3,1,holland
3.3,1,leisurely
3.3,1,provides
3.3,1,nesspresso
3.3,1,sainsburys
3.3,1,op
3.3,1,abundance
3.3,1,accommodations
3.3,1,british
3.3,1,dam
3.2,1,gr
3.2,1,spelling
3.2,1,disney
3.2,1,cons
3.2,1,amsterdam
3.2,1,gail
3.2,1,aldwych
3.2,1,sophistication
3.2,1,supper
3.2,1,bankside
3.2,1,gift
3.2,1,mood
3.2,1,theme
3.2,1,posh
3.2,1,skyy
3.2,1,del
3.2,1,interior
3.2,1,chandelier
3.2,1,cheers
3.2,1,eveything
3.2,1,ness
3.2,1,guesthouse
3.2,1,surprise
3.2,1,def
3.2,1,ports
3.2,1,deck
3.2,1,eatery
3.2,1,gestures
3.2,1,definite
3.2,1,truly
3.1,1,spirit
3.1,1,boat
3.1,1,rainforest
3.1,1,cleaness
3.1,1,ideas
3.1,1,john
3.1,1,overground
3.1,1,charm
3.1,1,freebies
3.1,1,kind
3.1,1,grace
3.1,1,apples
3.1,1,min
3.1,1,clipper
3.1,1,appreciated
3.1,1,viennese
3.1,1,grandeur
3.1,1,rooftop
3.1,1,honesty
3.1,1,transit
3.1,1,pleased
3.1,1,milan
3.1,1,beauty
3.1,1,assortment
3.1,1,hospitality
3.1,1,greeting
3.1,1,upgraded
3.0,1,bakery
3.0,1,terrace
3.0,1,michelin
3.0,1,tons
3.0,1,underfloor
3.0,1,hub
3.0,1,designed
3.0,1,seeing
3.0,1,silence
3.0,1,daugther
3.0,1,dimmable
3.0,1,comic
3.0,1,portering
3.0,1,delicacy
3.0,1,ey
3.0,1,accommodative
3.0,1,cery
3.0,1,architectural
3.0,1,versaille
3.0,1,johns
3.0,1,manca
3.0,1,henry
3.0,1,luscious
3.0,1,kiosks
3.0,1,complentary
3.0,1,courtyards
3.0,1,terrass
3.0,1,malaga
3.0,1,rounder
3.0,1,reccommended
3.0,1,karem
3.0,1,whacky
3.0,1,mason
3.0,1,prepares
3.0,1,xl
3.0,1,breathes
3.0,1,jaw
3.0,1,eric
3.0,1,environs
3.0,1,statio
3.0,1,fcb
3.0,1,souvenirs
3.0,1,johann
3.0,1,cortes
3.0,1,regions
3.0,1,cenotaph
3.0,1,trasport
3.0,1,bulgaria
3.0,1,triathlon
3.0,1,citi
3.0,1,stephanie
3.0,1,unobstructed
3.0,1,hero
3.0,1,aesop
3.0,1,gratis
3.0,1,obligations
3.0,1,revisited
3.0,1,romos
3.0,1,precision
3.0,1,kilburn
3.0,1,alfresco
3.0,1,expanse
3.0,1,centra
3.0,1,clearn
3.0,1,aristocratic
3.0,1,mnts
3.0,1,cumfy
3.0,1,praed
3.0,1,bestest
3.0,1,rewarding
3.0,1,recomment
3.0,1,couture
3.0,1,chia
3.0,1,ct
3.0,1,profits
3.0,1,discipline
3.0,1,algate
3.0,1,millbank
3.0,1,canery
3.0,1,shuttlebus
3.0,1,miami
3.0,1,discretely
3.0,1,ellyses
3.0,1,novello
3.0,1,whimsical
3.0,1,generosity
3.0,1,apportioned
3.0,1,modernistic
3.0,1,sherlock
3.0,1,perfact
3.0,1,proce
3.0,1,adjoins
3.0,1,gentrification
3.0,1,tournament
3.0,1,ethos
3.0,1,krups
3.0,1,covet
3.0,1,dissapoint
3.0,1,charismatic
3.0,1,adrien
3.0,1,bryson
3.0,1,gusto
3.0,1,bookstore
3.0,1,punches
3.0,1,integration
3.0,1,whould
3.0,1,blackheath
3.0,1,stadtpark
3.0,1,hungary
3.0,1,alessandro
3.0,1,goood
3.0,1,tramstop
3.0,1,leonardo
3.0,1,oke
3.0,1,creation
3.0,1,bulgarian
3.0,1,scotts
3.0,1,genial
3.0,1,affords
3.0,1,sncf
3.0,1,extremaly
3.0,1,sipped
3.0,1,cadogan
3.0,1,lindt
3.0,1,cambon
3.0,1,guiding
3.0,1,castille
3.0,1,vue
3.0,1,iii
3.0,1,anita
3.0,1,lewis
3.0,1,snags
3.0,1,kx
3.0,1,forest
3.0,1,moonwalk
3.0,1,comfortabke
3.0,1,whas
3.0,1,vistas
3.0,1,ritz
3.0,1,aided
3.0,1,trekking
3.0,1,nat
3.0,1,uncrowded
3.0,1,revelation
3.0,1,expat
3.0,1,khan
3.0,1,duper
3.0,1,undeniably
3.0,1,loc
3.0,1,reda
3.0,1,camere
3.0,1,gingerbread
3.0,1,gails
3.0,1,moose
3.0,1,impresses
3.0,1,flamenco
3.0,1,nation
3.0,1,hausmann
3.0,1,prince
3.0,1,beatles
3.0,1,amir
3.0,1,quik
3.0,1,tnx
3.0,1,navigator
3.0,1,smartness
3.0,1,acomodation
3.0,1,championships
3.0,1,lego
3.0,1,rainhead
3.0,1,craven
3.0,1,nouvelle
3.0,1,cleveland
3.0,1,eduardo
3.0,1,ampersand
3.0,1,muriel
3.0,1,jl
3.0,1,curtesy
3.0,1,expirience
3.0,1,sundeck
3.0,1,bea
3.0,1,minues
3.0,1,towns
3.0,1,props
3.0,1,blossom
3.0,1,comfortability
3.0,1,staffe
3.0,1,peach
3.0,1,reataurants
3.0,1,famiglia
3.0,1,nominal
3.0,1,architecturally
3.0,1,affording
3.0,1,penhaligons
3.0,1,immensely
3.0,1,vibey
3.0,1,trully
3.0,1,deluge
3.0,1,gracht
3.0,1,modernist
3.0,1,anonymity
3.0,1,sebastopol
3.0,1,edith
3.0,1,buffee
3.0,1,recepction
3.0,1,bldg
3.0,1,contributes
3.0,1,immidiately
3.0,1,coupon
3.0,1,marbel
3.0,1,eternally
3.0,1,ducasse
3.0,1,monsoon
3.0,1,resonable
3.0,1,riverfront
3.0,1,bld
3.0,1,leaded
3.0,1,eastway
3.0,1,exhibitionist
3.0,1,habib
3.0,1,courtroom
3.0,1,heartfelt
3.0,1,isabelle
3.0,1,mtero
3.0,1,fran
3.0,1,enterence
3.0,1,makings
3.0,1,arrondisment
3.0,1,balm
3.0,1,montserrat
3.0,1,humanity
3.0,1,almond
3.0,1,olaf
3.0,1,cleanlyness
3.0,1,notably
3.0,1,laffayette
3.0,1,lincolns
3.0,1,gummy
3.0,1,mono
3.0,1,cushioned
3.0,1,concious
3.0,1,organizing
3.0,1,levante
3.0,1,desgin
3.0,1,splurged
3.0,1,hills
3.0,1,modes
3.0,1,cheerfulness
3.0,1,nightbus
3.0,1,nancy
3.0,1,crabtree
3.0,1,pelham
3.0,1,breaskfast
3.0,1,complement
3.0,1,facilty
3.0,1,pereire
3.0,1,menier
3.0,1,historically
3.0,1,mosque
3.0,1,maple
3.0,1,deffinatley
3.0,1,belfast
3.0,1,martha
3.0,1,neals
3.0,1,epoque
3.0,1,hdtv
3.0,1,hakeim
3.0,1,fullfilled
3.0,1,literal
3.0,1,hassel
3.0,1,resist
3.0,1,wilde
3.0,1,salzburg
3.0,1,skyybar
3.0,1,oliver
3.0,1,extrememly
3.0,1,vacations
3.0,1,everythng
3.0,1,veronica
3.0,1,truely
3.0,1,colouring
3.0,1,riverboat
3.0,1,minister
3.0,1,neer
3.0,1,fears
3.0,1,blessed
3.0,1,sang
3.0,1,applaud
3.0,1,goring
3.0,1,beloved
3.0,1,atention
3.0,1,gleaming
3.0,1,xavier
3.0,1,tro
3.0,1,nadia
3.0,1,helpfu
3.0,1,joan
3.0,1,locatiom
3.0,1,brownies
3.0,1,enviroment
3.0,1,zuid
3.0,1,personale
3.0,1,oak
3.0,1,nevern
3.0,1,trio
3.0,1,binoculars
3.0,1,gucci
3.0,1,arrondisement
3.0,1,preserved
3.0,1,dylan
3.0,1,clara
3.0,1,privat
3.0,1,tutto
3.0,1,carved
3.0,1,deptford
3.0,1,pleanty
3.0,1,glutenfree
3.0,1,obsequious
3.0,1,adria
3.0,1,gent
3.0,1,joel
3.0,1,christine
3.0,1,vips
3.0,1,parlour
3.0,1,santa
3.0,1,restaurents
3.0,1,cheered
3.0,1,brolly
3.0,1,mojito
3.0,1,donna
3.0,1,adn
3.0,1,spencer
3.0,1,worths
3.0,1,mmmm
3.0,1,institute
3.0,1,blueberry
3.0,1,refuge
3.0,1,craving
3.0,1,inventive
3.0,1,restauarant
3.0,1,pamper
3.0,1,lots
3.0,1,walks
3.0,1,loads
3.0,1,minded
3.0,1,celebration
3.0,1,doorman
3.0,1,recomend
3.0,1,jamie
2.9,1,accessibility
2.9,1,sweet
2.9,1,guided
2.9,1,crowds
2.9,1,cultural
2.9,1,value
2.9,1,varied
2.9,1,battersea
2.9,1,tubes
2.9,1,fortunate
2.9,1,perfection
2.9,1,decor
2.9,1,reachable
2.9,1,starbucks
2.9,1,mondrian
2.9,1,well
2.9,1,discrete
2.9,1,chambers
2.9,1,plaza
2.9,1,remodeled
2.9,1,distances
2.9,1,metres
2.9,1,forum
2.9,1,shangri
2.9,1,orly
2.9,1,convention
2.9,1,everithing
2.9,1,docklands
2.9,1,ams
2.9,1,rubens
2.9,1,rare
2.9,1,airport
2.8,1,reassuring
2.8,1,experiance
2.8,1,centralized
2.8,1,radius
2.8,1,amenities
2.8,1,paris
2.8,1,london
2.8,1,filtered
2.8,1,banks
2.8,1,informal
2.8,1,canap
2.8,1,android
2.8,1,mayfair
2.8,1,picturesque
2.8,1,tastes
2.8,1,ambassade
2.8,1,balmes
2.8,1,diligent
2.8,1,helps
2.8,1,cleaniness
2.8,1,muffins
2.8,1,amazed
2.8,1,positively
2.8,1,attending
2.8,1,linens
2.8,1,concierge
2.8,1,umbrella
2.8,1,definetely
2.8,1,cruise
2.8,1,studios
2.8,1,classical
2.8,1,residential
2.8,1,spot
2.8,1,fulfilled
2.8,1,greenery
2.8,1,converse
2.8,1,pedestrianised
2.8,1,hints
2.8,1,mercer
2.8,1,suprisingly
2.8,1,pies
2.8,1,traditionally
2.8,1,parisians
2.8,1,goid
2.8,1,gladly
2.8,1,grateful
2.8,1,sight
2.8,1,microwave
2.8,1,camper
2.8,1,porters
2.7,1,iced
2.7,1,chocolate
2.7,1,yoga
2.7,1,cosmopolitan
2.7,1,courthouse
2.7,1,rustic
2.7,1,dlr
2.7,1,grand
2.7,1,concert
2.7,1,hammam
2.7,1,congenial
2.7,1,staffers
2.7,1,hampton
2.7,1,branding
2.7,1,regional
2.7,1,biking
2.7,1,clealiness
2.7,1,flashy
2.7,1,seafront
2.7,1,defintely
2.7,1,vavin
2.7,1,bentley
2.7,1,bst
2.7,1,natalia
2.7,1,nooks
2.7,1,kingsway
2.7,1,busyness
2.7,1,tolerant
2.7,1,behold
2.7,1,karen
2.7,1,cleaningness
2.7,1,breakfadt
2.7,1,donald
2.7,1,everything
2.7,1,detail
2.7,1,maintained
2.7,1,wow
2.7,1,carluccio
2.7,1,frequented
2.7,1,edgy
2.7,1,redeeming
2.7,1,avery
2.7,1,cleanses
2.7,1,okura
2.7,1,centre
2.7,1,special
2.7,1,easter
2.7,1,boarding
2.7,1,italian
2.7,1,bakeries
2.7,1,flair
2.7,1,adventure
2.7,1,st
2.7,1,respects
2.7,1,brand
2.7,1,purposes
2.7,1,city
2.7,1,railway
2.7,1,villa
2.7,1,cells
2.7,1,piano
2.6,1,recomended
2.6,1,da
2.6,1,engaging
2.6,1,mansion
2.6,1,glamour
2.6,1,dr
2.6,1,sodas
2.6,1,alway
2.6,1,itinerary
2.6,1,cuisine
2.6,1,friendliest
2.6,1,tennis
2.6,1,furbished
2.6,1,profesional
2.6,1,treat
2.6,1,maps
2.6,1,conceirge
2.6,1,bent
2.6,1,kinds
2.6,1,romantic
2.6,1,courtesy
2.6,1,acces
2.6,1,spice
2.6,1,wifes
2.6,1,represents
2.6,1,kamers
2.6,1,porta
2.6,1,unassuming
2.6,1,natasha
2.6,1,oozing
2.6,1,sumner
2.6,1,mit
2.6,1,paix
2.6,1,infinitely
2.6,1,aero
2.6,1,ridelondon
2.6,1,extraordinarily
2.6,1,technologically
2.6,1,fortnight
2.6,1,della
2.6,1,evan
2.6,1,whirl
2.6,1,allround
